dataset,gene,position,n_classes,n_kmers,observed,null_mean,null_sd,null_p95,null_max,empirical_p,z_score
SARS-CoV-2,ORF1ab,11251,19,1,0.012310372860641261,0.004367106036713333,0.0006838247372959677,0.00554180160087972,0.006522136325075991,0.000999000999000999,11.61593956857689
SARS-CoV-2,ORF1ab,11260,19,1,0.013435804270664575,0.004250155716515184,0.0006784547447212988,0.005376123824008069,0.006487996819890748,0.000999000999000999,13.539073351049739
SARS-CoV-2,ORF1ab,11269,19,2,0.48583373118097367,0.006142162483161986,0.0006790086974612797,0.007256882244735518,0.008343870914874396,0.000999000999000999,706.458651400656
SARS-CoV-2,ORF1ab,11278,19,1,0.008325664046289906,0.004106824243492859,0.0006820048384912011,0.005280055600591537,0.006398114655458199,0.000999000999000999,6.18593822901665
SARS-CoV-2,ORF1ab,11287,19,1,0.008493080092402778,0.004281955979661176,0.0006756241321738429,0.0054784387525364155,0.006118659315240908,0.000999000999000999,6.232939162774088
SARS-CoV-2,ORF1ab,11296,19,1,0.014719237456785743,0.0043877941810527565,0.000724548358674277,0.005682646570115273,0.006514897218676918,0.000999000999000999,14.25914937497984
SARS-CoV-2,ORF1ab,11305,19,1,0.03952283274188065,0.004336872009128765,0.0007136678097669908,0.0055364240747061005,0.00690724512518674,0.000999000999000999,49.30299538694331
SARS-CoV-2,ORF1ab,11314,19,1,0.008752032113852894,0.004173355452642851,0.0006617314102321065,0.005275687003457314,0.006464719474633957,0.000999000999000999,6.9192373074810565
SARS-CoV-2,ORF1ab,11323,19,1,0.03224691936695824,0.00426530769702582,0.0006733124909817012,0.0054805552733449775,0.006338877033937799,0.000999000999000999,41.55813540475797
SARS-CoV-2,ORF1ab,11332,19,1,0.043569802074698134,0.004344091172580494,0.0006725758991341816,0.005547109333545602,0.006540887928157372,0.000999000999000999,58.32161240480601
SARS-CoV-2,ORF1ab,11341,19,1,0.014889877064251518,0.004246797559908817,0.0006953296717643687,0.005493928702974394,0.006786834702760469,0.000999000999000999,15.306522843094486
SARS-CoV-2,ORF1ab,11350,19,1,0.016434614182169925,0.004362272920060148,0.0006707809205815658,0.005500529676209908,0.0066740621461663235,0.000999000999000999,17.997442818801524
SARS-CoV-2,ORF1ab,11359,19,1,0.06230474169637148,0.004369580444961737,0.0006869426028549164,0.005597657546907133,0.006603776716491735,0.000999000999000999,84.33770304918147
SARS-CoV-2,ORF1ab,11368,19,1,0.06061095627706018,0.0043479994746515515,0.0007184519402341535,0.005565521647417342,0.006956448855027864,0.000999000999000999,78.31137150812307
SARS-CoV-2,ORF1ab,11377,19,1,0.009629872851660068,0.0041953399662428325,0.0007099660452000112,0.005406691856263885,0.006374660410673549,0.000999000999000999,7.6546377424095295
SARS-CoV-2,ORF1ab,11386,19,1,0.05063475825622582,0.004383416893235827,0.0006988491055781123,0.005524430267873394,0.00666441348307002,0.000999000999000999,66.18215719791081
SARS-CoV-2,ORF1ab,11395,19,1,0.009768255830657078,0.004196921801184464,0.0006591362426670569,0.005379865650675591,0.006397940035436891,0.000999000999000999,8.452477149381707
SARS-CoV-2,ORF1ab,11404,19,1,0.030359034000643475,0.004374412150330906,0.0007142213295086601,0.0056567665383412905,0.007338420000136544,0.000999000999000999,36.381749993644654
SARS-CoV-2,ORF1ab,11413,19,1,0.021874627246710014,0.004286296602876189,0.0006673751174056116,0.005416164385900578,0.006643862224427743,0.000999000999000999,26.3544896792191
SARS-CoV-2,ORF1ab,11422,19,1,0.006095548694999644,0.004096326173625534,0.0006608438610540966,0.005232858448169703,0.006435091557853459,0.002997002997002997,3.02525700728338
SARS-CoV-2,ORF1ab,11431,19,1,0.014850968223301956,0.0042947488893728975,0.0006711548272730266,0.005461152000583901,0.006618930403234776,0.000999000999000999,15.72844134462997
SARS-CoV-2,ORF1ab,11440,19,1,0.007293223848338822,0.0039948756922228885,0.0006785656802468288,0.005155031832037439,0.006606675435930469,0.000999000999000999,4.8607647750710825
SARS-CoV-2,ORF1ab,11449,19,1,0.004712789536746566,0.003872535191558905,0.0006438846362317714,0.004965892980061419,0.007096310062545055,0.11288711288711288,1.3049765406814344
SARS-CoV-2,ORF1ab,11458,19,2,0.38220359267167325,0.005959320571487508,0.0007060802051049545,0.007148893432464961,0.00797860404445293,0.000999000999000999,532.86336223554
SARS-CoV-2,ORF1ab,11467,19,1,0.00763996003572711,0.004027110789195179,0.0006773392403850816,0.0051834097048363975,0.0062371776565845975,0.000999000999000999,5.333884457185664
SARS-CoV-2,ORF1ab,11476,19,1,0.015788036633304355,0.004387405786942493,0.0006975649832726233,0.0055703226886816915,0.006605018957194172,0.000999000999000999,16.34346780550229
SARS-CoV-2,ORF1ab,11485,19,2,0.2939436361648949,0.00619694862480981,0.0007016199499193839,0.007403353546419747,0.008774998795379612,0.000999000999000999,410.1175965323494
SARS-CoV-2,ORF1ab,11494,19,1,0.008600642766537861,0.004274504408691627,0.0006645954513291202,0.005422302477839995,0.0064585456674990365,0.000999000999000999,6.509431187340236
SARS-CoV-2,ORF1ab,11503,19,1,0.006114135379166612,0.004251191432517473,0.0006721374451517842,0.0053995219130834665,0.006534215725104181,0.005994005994005994,2.771671121861754
SARS-CoV-2,ORF1ab,11512,19,1,0.033449112944556304,0.004421343650813336,0.000707149880600686,0.005635278080284226,0.006684185821822673,0.000999000999000999,41.04896301344975
SARS-CoV-2,ORF1ab,11521,19,1,0.0082620279007317,0.004136639039303888,0.0006805771452231323,0.00526095727065523,0.006441281185955048,0.000999000999000999,6.061603582170353
SARS-CoV-2,ORF1ab,11530,19,1,0.01876895842038368,0.004251846854089165,0.000674166560400934,0.005369358630410099,0.00670311540236687,0.000999000999000999,21.533419808987613
SARS-CoV-2,ORF1ab,11539,19,1,0.020808388041751308,0.004317699487419768,0.0006763007535851181,0.0055051810145593065,0.006625515468536541,0.000999000999000999,24.38366136206892
SARS-CoV-2,ORF1ab,11548,19,1,0.022036123476108612,0.004254927897303203,0.0006678559733646798,0.005364035964306225,0.006882322725247771,0.000999000999000999,26.62429668663915
SARS-CoV-2,ORF1ab,11557,19,1,0.018993298595485108,0.004364877588371003,0.0007546125087565004,0.005611151002863413,0.006922360171007528,0.000999000999000999,19.38534126769217
SARS-CoV-2,ORF1ab,11566,19,1,0.016415074278721603,0.0043221308597572745,0.0007032534722417098,0.005512461191032885,0.0073479139478943275,0.000999000999000999,17.195710929683056
SARS-CoV-2,ORF1ab,11575,19,1,0.007477703840967854,0.004166037972157593,0.0006619333791768504,0.005328324443090746,0.006264056082229986,0.000999000999000999,5.00301990047472
SARS-CoV-2,ORF1ab,11584,19,1,0.005441566950754362,0.004175198711561659,0.0006749764451868336,0.005254717151696693,0.006598792457961108,0.03396603396603397,1.8761665658453779
SARS-CoV-2,ORF1ab,11593,19,1,0.025619050658180605,0.0043709199678267936,0.0007094021336084393,0.005492964638988487,0.007132146604313539,0.000999000999000999,29.952166315420055
SARS-CoV-2,ORF1ab,11602,19,1,0.00885291624893785,0.004153355585223197,0.0006905991149126771,0.0053272805633829395,0.006364621933905791,0.000999000999000999,6.805048778999506
SARS-CoV-2,ORF1ab,11611,19,1,0.006691103905407035,0.004219727877548881,0.000688449849782786,0.0053915340528323235,0.006681200533445984,0.000999000999000999,3.589769143878675
SARS-CoV-2,ORF1ab,11620,19,1,0.026228009684711905,0.004304465860618938,0.0007014026578776842,0.005459733523738819,0.00685416975206619,0.000999000999000999,31.256716206963898
SARS-CoV-2,ORF1ab,11629,19,1,0.01571098715623247,0.004269682470206096,0.0006696705657750591,0.005443182502472053,0.006962030753853825,0.000999000999000999,17.084974718553607
SARS-CoV-2,ORF1ab,11638,19,1,0.006913679977884508,0.004031204461040379,0.0006440083302512829,0.0051414274555564785,0.006496491725891387,0.000999000999000999,4.475835763986823
SARS-CoV-2,ORF1ab,11647,19,1,0.010457626027159793,0.004180715037132327,0.0006767749463361114,0.005340549998948751,0.00666627981049421,0.000999000999000999,9.274739001508665
SARS-CoV-2,ORF1ab,11656,19,1,0.013960387764231051,0.0041148466710097505,0.0006551440704780476,0.005268049912444874,0.006407548370374855,0.000999000999000999,15.028054952916197
SARS-CoV-2,ORF1ab,11665,19,1,0.009591490323210595,0.004188176321334575,0.0006838583404580349,0.00541255842971254,0.006345059522945274,0.000999000999000999,7.901218252682253
SARS-CoV-2,ORF1ab,11674,19,1,0.008564642975581004,0.004296352004652493,0.0006745424388542574,0.005399496645174868,0.006815936897659427,0.000999000999000999,6.327683367377756
SARS-CoV-2,ORF1ab,11683,19,1,0.021805497766160024,0.004361137392108792,0.0006924498434537248,0.005432264663527717,0.006890339563839474,0.000999000999000999,25.192236721499107
SARS-CoV-2,ORF1ab,11692,19,1,0.021889590481520515,0.004353883436034929,0.0006691349859290574,0.005438340041188022,0.006384766619300268,0.000999000999000999,26.20653143870248
SARS-CoV-2,ORF1ab,11701,19,1,0.005993783076996991,0.004157336957700944,0.0006962738443653336,0.005325460436881235,0.007103620152500744,0.004995004995004995,2.6375342606327568
SARS-CoV-2,ORF1ab,11710,19,1,0.008260512094767903,0.004157990339328217,0.0006884884345560323,0.005330265717663213,0.006516434285833868,0.000999000999000999,5.9587373578543446
SARS-CoV-2,ORF1ab,11719,19,1,0.015603486774305982,0.004179640834990489,0.0006666746584421366,0.005299273422939247,0.006665080279547683,0.000999000999000999,17.13556349360925
SARS-CoV-2,ORF1ab,11728,19,1,0.012271394247900472,0.003941700815028754,0.000642294088935707,0.005033987489868157,0.006044728787565888,0.000999000999000999,12.968659647287387
SARS-CoV-2,ORF1ab,11737,19,1,0.009744833673826388,0.004310972470587138,0.0006748340770579574,0.005467160109731211,0.006893158064202891,0.000999000999000999,8.05214405729035
SARS-CoV-2,ORF1ab,11746,19,1,0.00849602793605708,0.0042484802803160054,0.0006816365051078013,0.005409929900112253,0.006492425443325341,0.000999000999000999,6.231396974651941
SARS-CoV-2,ORF1ab,11755,19,1,0.022870222944674654,0.004397706001324806,0.0007042122897096402,0.005589431674793367,0.007378280920638938,0.000999000999000999,26.231460616750113
SARS-CoV-2,ORF1ab,11764,19,1,0.015983468059096305,0.004267751746131172,0.0006437660652238393,0.005425728083511163,0.006793769385529283,0.000999000999000999,18.198716810106394
SARS-CoV-2,ORF1ab,11773,19,1,0.01518625198840522,0.0043069199174354585,0.0006809095617340682,0.005460771887906581,0.006840210613080676,0.000999000999000999,15.977646199097915
SARS-CoV-2,ORF1ab,11782,19,1,0.01749465083650987,0.00436361217982734,0.0006985642888836181,0.0055363500646428325,0.007145097390747043,0.000999000999000999,18.797179967025453
SARS-CoV-2,ORF1ab,11791,19,1,0.015320241629849598,0.004118127103940305,0.0006773677239951814,0.005368125484476492,0.006646197432929207,0.000999000999000999,16.537715230714152
SARS-CoV-2,ORF1ab,11800,19,1,0.018849698236917307,0.004354820335599967,0.0007188965240056342,0.005547149521931869,0.006428299230557796,0.000999000999000999,20.1626762924837
SARS-CoV-2,ORF1ab,11809,19,1,0.022569710898926693,0.00439307245666716,0.0006785290469189117,0.00557343420963768,0.006494523890906493,0.000999000999000999,26.78829819415491
SARS-CoV-2,ORF1ab,11818,19,1,0.012273728446933177,0.004350525134492699,0.0006943169481916333,0.005543286487531441,0.006756939247855661,0.000999000999000999,11.411507861181653
SARS-CoV-2,ORF1ab,11827,19,2,0.30599908183714275,0.006060507608518812,0.0007032589308090718,0.0072053634975875165,0.008664191046863586,0.000999000999000999,426.49806648535036
SARS-CoV-2,ORF1ab,11836,19,1,0.020751779484135414,0.004242759301460736,0.0007073934848559128,0.0055004211668610225,0.006469240920160132,0.000999000999000999,23.337817687191958
SARS-CoV-2,ORF1ab,11845,19,1,0.06289005846178562,0.00433723197283628,0.0007436523777066954,0.005610220708706286,0.00674410513217118,0.000999000999000999,78.73682414559994
SARS-CoV-2,ORF1ab,11854,19,1,0.01895372109604247,0.004263830788494136,0.0006652407164355107,0.005438214369341268,0.006453908294684712,0.000999000999000999,22.08206735489617
SARS-CoV-2,ORF1ab,11863,19,1,0.032331102946902314,0.00433276719564679,0.0006831316340499055,0.005535482489745097,0.006578277715213237,0.000999000999000999,40.98527187984114
SARS-CoV-2,ORF1ab,11872,19,1,0.013529929283287482,0.004209831685491499,0.000700163649513994,0.005376477366143599,0.006838300727863241,0.000999000999000999,13.311313154096704
SARS-CoV-2,ORF1ab,11881,19,1,0.013691615098475622,0.004214405329258049,0.0006635869048796417,0.005368641107019631,0.006776880209173504,0.000999000999000999,14.281791427057328
SARS-CoV-2,ORF1ab,11890,19,2,0.3838990025265625,0.0059434416518497945,0.0007072794053124833,0.007107838167263273,0.008064951987542637,0.000999000999000999,534.3794235147113
SARS-CoV-2,ORF1ab,11899,19,1,0.008989956896287501,0.004164039831791144,0.0006487459675893647,0.005213029745107959,0.006833889096657451,0.000999000999000999,7.43883940031055
SARS-CoV-2,ORF1ab,11908,19,1,0.020239357994705207,0.004253345530905533,0.0006847053104974654,0.00545854589521623,0.006967748839715231,0.000999000999000999,23.347288561534896
SARS-CoV-2,ORF1ab,11917,19,1,0.030665040768347845,0.00436296610110198,0.00065928087379422,0.005474527500761995,0.006363058680950963,0.000999000999000999,39.895097389789406
SARS-CoV-2,ORF1ab,11926,19,1,0.00667110227052441,0.004112236042570468,0.000678584516139669,0.005225092060360217,0.006375243052102025,0.000999000999000999,3.770888028083544
SARS-CoV-2,ORF1ab,11935,19,1,0.0058193845138538045,0.004118189347988155,0.0006824256512929124,0.0053218516971405595,0.00640522539082554,0.00999000999000999,2.4928652119723123
SARS-CoV-2,ORF1ab,11944,19,1,0.009266139277441026,0.004067732485446422,0.000653212043785949,0.00520082366195894,0.006524092899328334,0.000999000999000999,7.958222512042461
SARS-CoV-2,ORF1ab,11953,19,1,0.008439918810778777,0.004160683325388041,0.000674135540320951,0.005360799377749177,0.006249684516233345,0.000999000999000999,6.347737553420522
SARS-CoV-2,ORF1ab,11962,19,1,0.0066909966418768245,0.004086912967520758,0.0006647675385603039,0.0052686146280558465,0.006526583323644033,0.000999000999000999,3.917284649602124
SARS-CoV-2,ORF1ab,11971,19,1,0.006319992586447086,0.004204605851891752,0.0006765353765395601,0.005355978704911519,0.006546148619806712,0.004995004995004995,3.126793968078088
SARS-CoV-2,ORF1ab,11980,19,1,0.007308454780609675,0.004243061575096142,0.0006670206026873958,0.00534132386454795,0.006594295462011257,0.000999000999000999,4.595649959181475
SARS-CoV-2,ORF1ab,11989,19,1,0.007246610441874328,0.004012636758501248,0.0006606896796040815,0.005129268864541275,0.006195201926428158,0.000999000999000999,4.894845164391004
SARS-CoV-2,ORF1ab,11998,19,1,0.009168862221028168,0.004024170826129923,0.0006532351864065903,0.005114801770880133,0.0059780540214845225,0.000999000999000999,7.875710773020205
SARS-CoV-2,ORF1ab,12007,19,1,0.009311440736697943,0.004046346408201021,0.0006577905074710914,0.005197121842408576,0.00680239005560227,0.000999000999000999,8.004211475685231
SARS-CoV-2,ORF1ab,12016,19,1,0.009590898455032821,0.0040932648106220305,0.0007048644923971645,0.005331367095140584,0.006342224680282246,0.000999000999000999,7.799561055649093
SARS-CoV-2,ORF1ab,12025,19,1,0.007827079275236935,0.004255277787233452,0.0006788931486333471,0.005451538014343761,0.006452571012047043,0.000999000999000999,5.2612130424260934
SARS-CoV-2,ORF1ab,12034,19,1,0.00592991001920715,0.003996377941746086,0.000679262202151719,0.005157358903160304,0.006046397806748631,0.002997002997002997,2.8465179886885457
SARS-CoV-2,ORF1ab,12043,19,1,0.02771206263049933,0.0043840003293612465,0.0006786004121680679,0.005538171832267274,0.006822060009110745,0.000999000999000999,34.37672875353406
SARS-CoV-2,ORF1ab,12052,19,1,0.0282532445231387,0.004315796259507759,0.0006723136169406582,0.005448098826438517,0.0069255112575415554,0.000999000999000999,35.60458640203889
SARS-CoV-2,ORF1ab,12061,19,1,0.010003779184331775,0.00418678808202262,0.0006953403132633887,0.005438027970271632,0.0064127551600348985,0.000999000999000999,8.365675039044847
SARS-CoV-2,ORF1ab,12070,19,1,0.009578712079182958,0.003998023136074498,0.0006869027064352625,0.005135895568545217,0.006694010622917145,0.000999000999000999,8.124424159092195
SARS-CoV-2,ORF1ab,12079,19,1,0.00549774489808939,0.003860480328022403,0.0006423508255785085,0.004956849575270506,0.006158914447120599,0.008991008991008992,2.5488634946369806
SARS-CoV-2,ORF1ab,12088,19,1,0.041091394871487226,0.004423508383704696,0.0007062496761067382,0.005610637625039452,0.007055689633678031,0.000999000999000999,51.91915512077456
SARS-CoV-2,ORF1ab,12097,19,1,0.015733998434752976,0.004193113426506263,0.0006926375566797718,0.005394380427148672,0.006719763285935933,0.000999000999000999,16.66222816962036
SARS-CoV-2,ORF1ab,12106,19,1,0.00801176309379325,0.004052413757717196,0.0006776222018327309,0.005190676135580712,0.006505297827974742,0.000999000999000999,5.843004147986003
SARS-CoV-2,ORF1ab,12115,19,1,0.012411840333829444,0.004207392651165819,0.000634110522842015,0.00527037658962242,0.006716791403515671,0.000999000999000999,12.93851369299499
SARS-CoV-2,ORF1ab,12124,19,1,0.01195518636249121,0.004144759179405139,0.0006831179186873645,0.005271373811994331,0.00657791490491622,0.000999000999000999,11.43349774530009
SARS-CoV-2,ORF1ab,12133,19,1,0.037430668204139185,0.004343032070827283,0.0007352236099223768,0.0056163738993266306,0.006657204494871089,0.000999000999000999,45.0035005497242
SARS-CoV-2,ORF1ab,12142,19,1,0.008385935346281634,0.004331064288410792,0.0006827592761140151,0.005514161863094744,0.006845354892409031,0.000999000999000999,5.938946858326847
SARS-CoV-2,ORF1ab,12151,19,1,0.006400703374440546,0.004092561874229312,0.000673079025167133,0.005184889467398155,0.006400869875570579,0.001998001998001998,3.4292280904728787
SARS-CoV-2,ORF1ab,12160,19,1,0.03498844431446402,0.004322794071230444,0.0006776915160036706,0.005512647222644837,0.00675619066378451,0.000999000999000999,45.250161052728124
SARS-CoV-2,ORF1ab,12169,19,1,0.01256699209655628,0.004401444744484932,0.000710173547993575,0.005601363724005448,0.006774134285018083,0.000999000999000999,11.497960428322262
SARS-CoV-2,ORF1ab,12178,19,2,0.10589421844455582,0.005955559209634525,0.0006896876879249948,0.0071059397189827435,0.008228995379308839,0.000999000999000999,144.90422402000289
SARS-CoV-2,ORF1ab,12187,19,1,0.014609799721941173,0.004359141959900855,0.0006704817493180447,0.005452650547240853,0.006856978844962032,0.000999000999000999,15.288496327403973
SARS-CoV-2,ORF1ab,12196,19,1,0.014446850228202135,0.004223505875320445,0.0006691489371136347,0.005342907475481022,0.00648179584208175,0.000999000999000999,15.278129853990285
SARS-CoV-2,ORF1ab,12205,19,1,0.01709969560562537,0.004352336988944028,0.0006768758318459453,0.005483751831051671,0.0069281889237361016,0.000999000999000999,18.83263963187653
SARS-CoV-2,ORF1ab,12214,19,1,0.013980345611329555,0.004307881090541304,0.0006430289937806205,0.00545044281222751,0.006592697013265955,0.000999000999000999,15.042034829440622
SARS-CoV-2,ORF1ab,12223,19,1,0.007382232496798513,0.004189788625899213,0.0006864290042765914,0.005388862518636886,0.006573322045945244,0.000999000999000999,4.650799792855094
SARS-CoV-2,ORF1ab,12232,19,1,0.009980701375118464,0.004148853046410003,0.0006691764467169629,0.005335012324149544,0.006554127687210074,0.000999000999000999,8.714963530650264
SARS-CoV-2,ORF1ab,12241,19,1,0.018982142745526297,0.004379791394194884,0.0006865357514038283,0.0055702970900942655,0.006707241504052837,0.000999000999000999,21.269615342642425
SARS-CoV-2,ORF1ab,12250,19,1,0.019669924710882424,0.004298755876574487,0.0006673443637040744,0.005421518792107789,0.0067749547125626,0.000999000999000999,23.033338813248882
SARS-CoV-2,ORF1ab,12259,19,1,0.09028887931172379,0.004320765039042665,0.000706691423983342,0.005569449584981672,0.006663712772401423,0.000999000999000999,121.64873006115262
SARS-CoV-2,ORF1ab,12268,19,1,0.013540719576249834,0.004325371165943092,0.0006791992898533245,0.0055375310433577445,0.0065620033122593254,0.000999000999000999,13.567959431018883
SARS-CoV-2,ORF1ab,12277,19,1,0.00726149131184827,0.004195253663050158,0.0006896943420384032,0.005428335903526644,0.006595948785379628,0.000999000999000999,4.445792087746865
SARS-CoV-2,ORF1ab,12286,19,1,0.007322205985269211,0.004297789733596897,0.0006567817070991913,0.005446188472626235,0.006412052678323903,0.000999000999000999,4.604903301936129
SARS-CoV-2,ORF1ab,12295,19,1,0.008432974566376423,0.0040477131050006086,0.0006783485588365284,0.005198703946977485,0.006229172749032142,0.000999000999000999,6.464613809893263
SARS-CoV-2,ORF1ab,12304,19,1,0.00657706843146852,0.00398976572180301,0.0006870315714797994,0.005144983146363043,0.006685495403569223,0.001998001998001998,3.76591530443457
SARS-CoV-2,ORF1ab,12313,19,1,0.006400289776080445,0.004138211050623587,0.0006715820103459682,0.0052381950773699145,0.006310533568145208,0.000999000999000999,3.368283680337921
SARS-CoV-2,ORF1ab,12322,19,1,0.007721460885262779,0.0040765586187947594,0.0006791139778577957,0.005204426941979134,0.006036441325219342,0.000999000999000999,5.367143639077402
SARS-CoV-2,ORF1ab,12331,19,1,0.012577763453373607,0.004335459705363457,0.0006932701021714182,0.005497913107330358,0.00683318457454994,0.000999000999000999,11.88902236255986
SARS-CoV-2,ORF1ab,12340,19,1,0.0049312442324501125,0.004148246898721088,0.0006474870799410861,0.005277129769223081,0.006345720402665499,0.12387612387612387,1.2092864212831367
SARS-CoV-2,ORF1ab,12349,19,2,0.2606114109207438,0.0061005556545712545,0.0006872935950169251,0.007253231442875915,0.008906014991272746,0.000999000999000999,370.30878377370163
SARS-CoV-2,ORF1ab,12358,19,1,0.008891266849448022,0.004217472406687031,0.0006967345698443669,0.005420049856903743,0.006638675732271879,0.000999000999000999,6.708142017131431
SARS-CoV-2,ORF1ab,12367,19,1,0.01775221942812967,0.004158164198187805,0.0006922593071830071,0.005334966073218233,0.006355985831083887,0.000999000999000999,19.63722999299179
SARS-CoV-2,ORF1ab,12376,19,1,0.007480824463079055,0.00411399132298672,0.0006728599726773613,0.005199415577058125,0.006434929765254328,0.000999000999000999,5.003764938929935
SARS-CoV-2,ORF1ab,12385,19,1,0.018375442680145782,0.004304716764736099,0.0006832410568087047,0.005512829788381826,0.0073538936048790395,0.000999000999000999,20.59408721883825
SARS-CoV-2,ORF1ab,12394,19,1,0.0501427774856386,0.004408869701615277,0.000682289340439681,0.005557184563080495,0.00714440710653369,0.000999000999000999,67.03007811107157
SARS-CoV-2,ORF1ab,12403,19,1,0.007117309804522694,0.00415614550546239,0.0006928006290290574,0.005376743299576525,0.006881193632896992,0.000999000999000999,4.274194010490869
SARS-CoV-2,ORF1ab,12412,19,1,0.006832459040423586,0.00409148011323167,0.0006821176219564811,0.0052061516196656695,0.006229396784051298,0.000999000999000999,4.018337657558405
SARS-CoV-2,ORF1ab,12421,19,1,0.005888827094717427,0.0039582495544970946,0.0006715038424634585,0.005101494739236697,0.006675281328586426,0.003996003996003996,2.875005946559999
SARS-CoV-2,ORF1ab,12430,19,1,0.009228497760710387,0.0040272304469827006,0.0006653200843076439,0.005137565155325715,0.006581040026588924,0.000999000999000999,7.817691719227615
SARS-CoV-2,ORF1ab,12439,19,1,0.06358137766046217,0.004374481547099565,0.0007087970695574352,0.0055743746345105144,0.00702025019187824,0.000999000999000999,83.5315193251726
SARS-CoV-2,ORF1ab,12448,19,1,0.007283339687637074,0.004064925159268719,0.0006627397943456754,0.00519076846512702,0.006034324071801803,0.000999000999000999,4.856226464484305
SARS-CoV-2,ORF1ab,12457,19,1,0.007786377266914084,0.004036893877211948,0.0006591092096158109,0.005167365537933667,0.006267075752266936,0.000999000999000999,5.688713395292532
SARS-CoV-2,ORF1ab,12466,19,1,0.014152370353675182,0.004303372942001353,0.000707914958477278,0.005502354951945809,0.006650152167012202,0.000999000999000999,13.912684417431974
SARS-CoV-2,ORF1ab,12475,19,1,0.014884672714635134,0.004397312146264318,0.0006950242679991881,0.005563592532039068,0.007077232333908292,0.000999000999000999,15.089200552034635
SARS-CoV-2,ORF1ab,12484,19,1,0.012212471549283697,0.004332705269820942,0.0006930702401260309,0.0055495587758293404,0.006765182679831029,0.000999000999000999,11.369361751890926
SARS-CoV-2,ORF1ab,12493,19,1,0.008715229403812084,0.004230120913572602,0.0006743029528103643,0.0053611830759366045,0.006670210427355788,0.000999000999000999,6.6514738984108215
SARS-CoV-2,ORF1ab,12502,19,1,0.026034480686246926,0.004359275950093734,0.0007010882374972355,0.005568791547227445,0.0069980349030541195,0.000999000999000999,30.91651460810403
SARS-CoV-2,ORF1ab,12511,19,2,0.30880345181459545,0.006172439562642318,0.0007010322689564412,0.007374994345017647,0.008618614243715088,0.000999000999000999,431.6934122054761
SARS-CoV-2,ORF1ab,12520,19,2,0.3758405876605733,0.006146484224105329,0.0006963023072101357,0.007361382983658154,0.008451220740073387,0.000999000999000999,530.939075755351
SARS-CoV-2,ORF1ab,12529,19,1,0.01018428306610542,0.004227124233997626,0.0006598318762895645,0.005307986435404897,0.008021299066115687,0.000999000999000999,9.028298034958105
SARS-CoV-2,ORF1ab,12538,19,1,0.06030023569367065,0.004327908030039845,0.0007075092329299478,0.005520754089878535,0.007117787591753011,0.000999000999000999,79.1117982048621
SARS-CoV-2,ORF1ab,12547,19,2,0.3803621639300559,0.006054640728714275,0.0006840606917991068,0.00717251275396316,0.008867185854511794,0.000999000999000999,547.1846689756401
SARS-CoV-2,ORF1ab,12556,19,1,0.018342794913782278,0.004308286346662883,0.000678416849456343,0.005466051791839781,0.006533460526482379,0.000999000999000999,20.687146226344623
SARS-CoV-2,ORF1ab,12565,19,1,0.01053991487721632,0.004228469327480602,0.000676868692951867,0.005357945415572315,0.007749074591401293,0.000999000999000999,9.324475508257157
SARS-CoV-2,ORF1ab,12574,19,1,0.01242368442996077,0.004140350166253939,0.0006888376494358613,0.005342865745063533,0.006586354482457138,0.000999000999000999,12.025089323283431
SARS-CoV-2,ORF1ab,12583,19,1,0.016285549894487692,0.00434639040060145,0.0006795140884480102,0.005527886694439152,0.006372859816874869,0.000999000999000999,17.570142689984433
SARS-CoV-2,ORF1ab,12592,19,1,0.007175005752858511,0.0040298316157261664,0.0006653953641302854,0.005167580953226022,0.006454457278034084,0.000999000999000999,4.726774947167372
SARS-CoV-2,ORF1ab,12601,19,1,0.006835546712228445,0.004043298803804381,0.0006548137422530222,0.005156392417145487,0.006289152122557321,0.000999000999000999,4.264186482734398
SARS-CoV-2,ORF1ab,12610,19,3,0.8156066973553031,0.007458230907283462,0.000722446900857397,0.008668483593042947,0.00997899498253104,0.000999000999000999,1118.6268021759279
SARS-CoV-2,ORF1ab,12619,19,1,0.04032184943882079,0.004301673845897634,0.0006990541040717155,0.005466049708726608,0.006640856931894449,0.000999000999000999,51.52702113201222
SARS-CoV-2,ORF1ab,12628,19,1,0.009006293577911804,0.0042148429170579295,0.0006548730492520908,0.005297364322062856,0.006897675201173536,0.000999000999000999,7.316609938866829
SARS-CoV-2,ORF1ab,12637,19,1,0.006080591356758475,0.003922106676820266,0.0006469339865773795,0.0049990133819052774,0.0064844343699275485,0.001998001998001998,3.3364836671477502
SARS-CoV-2,ORF1ab,12646,19,1,0.011166120702545195,0.004291654606891926,0.0006872156824658368,0.005480303340723263,0.006387031183806209,0.000999000999000999,10.003360329302462
SARS-CoV-2,ORF1ab,12655,19,1,0.007767265249977587,0.004302162861528149,0.0006752793645560151,0.0055039268132502555,0.006523911273510792,0.000999000999000999,5.131361285899333
SARS-CoV-2,ORF1ab,12664,19,1,0.036823052456837875,0.004322187443708507,0.0006765110307040066,0.00546523384323878,0.006435181814997533,0.000999000999000999,48.041884814956475
SARS-CoV-2,ORF1ab,12673,19,1,0.059033400652392175,0.004367107593988905,0.0006885626578017678,0.005492172572910922,0.006514717305508233,0.000999000999000999,79.39189329976895
